Sample time,AE_POWER(kW),DG_1_POWER(GByte),DG_2_POWER(GByte),DG_3_POWER(GByte),GE162(kW),GE163(A),GE164,GE262(kW),GE263(A),GE264,GE362(kW),GE363(A),GE364,HEADING(degree),LAT-DEG(degree),LAT-MIN(min),LAT-NS,LONG-DEG(degree),LONG-EW,LONG-MIN(min),SPEED(knots),Unnamed: 22,LATITUDE(DD),LONGITUDE(DD)
2025-12-22 00:05:00,994.26013,1532,749.0,1449.0,498.31974,758.73257,0.84615,498.8005,775.72575,0.82607,0.0,0.0,0.0,100.7,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:10:00,999.20759,1532,749.0,1449.0,499.21968,761.42917,0.84495,499.25221,777.28562,0.82617,0.0,0.0,0.0,100.7,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:15:00,1005.29188,1532,749.0,1449.0,500.9184,762.34723,0.85022,505.52525,782.55602,0.83107,0.0,0.0,0.0,100.8,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:20:00,1004.55207,1532,749.0,1449.0,495.99293,757.45565,0.84708,504.92735,781.37768,0.82703,0.0,0.0,0.0,100.88922,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:25:00,1001.91443,1532,749.0,1449.0,498.96877,762.93218,0.84326,502.05524,780.02228,0.82838,0.0,0.0,0.0,101.0,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:30:00,1001.34875,1532,749.0,1449.0,500.32708,764.00568,0.84542,495.86797,772.30261,0.82558,0.0,0.0,0.0,100.9233,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:35:00,989.34058,1532,749.0,1449.0,495.74587,756.15878,0.84624,492.46686,768.97176,0.82143,0.0,0.0,0.0,100.8,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:40:00,999.8331,1532,749.0,1449.0,497.83574,760.99634,0.84231,503.35997,781.81525,0.82676,0.0,0.0,0.0,100.81377,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:45:00,1000.58889,1532,749.0,1449.0,496.18793,757.9025,0.84461,502.86532,780.38444,0.82889,0.0,0.0,0.0,100.9,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:50:00,993.09593,1532,749.0,1449.0,494.98578,756.73373,0.84559,500.7622,777.56545,0.82686,0.0,0.0,0.0,100.9,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 00:55:00,1006.99379,1532,749.0,1449.0,503.54381,768.16843,0.84648,503.06174,781.36953,0.82737,0.0,0.0,0.0,100.9,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:00:00,1004.34506,1532,749.0,1449.0,507.13373,771.14324,0.84727,502.07078,780.57784,0.82872,0.0,0.0,0.0,100.96785,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:05:00,993.78349,1532,749.0,1449.0,497.18127,759.17858,0.84357,497.22831,773.76202,0.8283,0.0,0.0,0.0,101.03416,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:10:00,997.1453,1532,749.0,1449.0,493.99071,756.81146,0.83974,502.51692,778.35007,0.83004,0.0,0.0,0.0,101.12486,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:15:00,994.68799,1532,749.0,1449.0,495.74917,758.53828,0.84066,500.75404,776.81466,0.82818,0.0,0.0,0.0,101.3,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:20:00,1000.76244,1532,749.0,1449.0,495.13924,757.90095,0.8429,504.18171,779.60396,0.82905,0.0,0.0,0.0,101.33435,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:25:00,1001.88744,1532,749.0,1449.0,500.59582,764.51538,0.84528,505.43634,783.73657,0.83,0.0,0.0,0.0,101.4,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:30:00,1008.41981,1532.45875,749.0,1449.0,505.03381,768.11297,0.84657,500.91417,777.44866,0.82781,0.0,0.0,0.0,101.33002,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:35:00,1008.35042,1533,749.0,1449.0,502.54357,766.56638,0.84244,507.10338,786.79131,0.82907,0.0,0.0,0.0,100.90544,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:40:00,1004.99022,1533,749.0,1449.0,500.73416,763.29464,0.84698,506.86871,783.07092,0.83002,0.0,0.0,0.0,100.73766,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:45:00,1003.25214,1533,749.0,1449.0,504.34402,767.72635,0.84691,499.60149,775.09638,0.82844,0.0,0.0,0.0,100.61018,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:50:00,997.88622,1533,749.74904,1449.0,499.15994,762.41297,0.84532,501.71933,778.19112,0.82893,0.0,0.0,0.0,100.50858,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 01:55:00,1002.10299,1533,750.0,1449.0,500.4771,764.39055,0.84347,501.91218,777.46234,0.82898,0.0,0.0,0.0,100.57668,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:00:00,1003.93591,1533,750.0,1449.0,501.62377,766.54335,0.84287,503.04039,780.05623,0.83,0.0,0.0,0.0,100.68737,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:05:00,1011.6578,1533,750.0,1449.0,504.99473,770.56322,0.84481,508.26175,786.45673,0.82857,0.0,0.0,0.0,100.84671,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:10:00,1000.6693,1533,750.0,1449.0,501.48339,765.05884,0.84698,501.99024,777.87721,0.82702,0.0,0.0,0.0,101.00831,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:15:00,1014.48722,1533,750.0,1449.0,504.34084,770.33365,0.84497,507.76956,785.04144,0.83218,0.0,0.0,0.0,101.31358,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:20:00,1039.48704,1533,750.0,1449.0,523.14411,793.93487,0.84719,517.45208,801.16881,0.82904,0.0,0.0,0.0,101.4,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:25:00,1049.61063,1533,750.0,1449.0,526.49985,798.86959,0.84889,523.1909,808.31309,0.8356,0.0,0.0,0.0,101.32371,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:30:00,1027.80063,1533,750.0,1449.0,514.62494,782.99256,0.84514,513.53489,794.26369,0.82825,0.0,0.0,0.0,101.23311,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:35:00,1016.23438,1533,750.0,1449.0,507.99117,773.94784,0.84673,509.8293,789.53471,0.8314,0.0,0.0,0.0,100.92717,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:40:00,1009.04197,1533,750.0,1449.0,506.44285,769.3228,0.84936,506.35505,784.78701,0.82648,0.0,0.0,0.0,100.81244,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:45:00,1005.58517,1533,750.0,1449.0,502.99845,764.78967,0.84664,504.11297,782.26348,0.82806,0.0,0.0,0.0,100.74565,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:50:00,1013.61106,1533,750.0,1449.0,508.26072,772.53545,0.84866,507.35304,784.53625,0.83247,0.0,0.0,0.0,100.7,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 02:55:00,1012.82562,1533,750.0,1449.0,507.27298,769.61128,0.84953,506.2674,783.96218,0.82994,0.0,0.0,0.0,100.8,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:00:00,1003.57397,1533,750.0,1449.0,502.12471,763.18614,0.84778,498.55414,776.46869,0.82476,0.0,0.0,0.0,100.87987,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:05:00,1068.65495,1533,750.0,1449.0,533.87062,807.55675,0.85038,533.65716,822.8141,0.83174,0.0,0.0,0.0,100.97047,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:10:00,1001.98802,1533,750.0,1449.0,499.73875,762.65483,0.84385,499.27082,778.83016,0.82196,0.0,0.0,0.0,101.07299,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:15:00,971.88925,1533,750.0,1449.0,485.34789,743.52361,0.83859,485.3072,758.23687,0.82295,0.0,0.0,0.0,101.25485,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:20:00,984.1245,1533,750.0,1449.0,490.78686,751.21363,0.84041,493.37879,768.8281,0.82351,0.0,0.0,0.0,101.3,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:25:00,987.80202,1533,750.0,1449.0,494.83669,757.04838,0.83996,494.77921,771.52458,0.82204,0.0,0.0,0.0,101.3,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:30:00,1006.19416,1533.68568,750.0,1449.0,502.50761,766.45488,0.84214,505.93382,783.2643,0.82859,0.0,0.0,0.0,101.3,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:35:00,987.72681,1534,750.0,1449.0,496.05634,757.78845,0.84189,489.92371,765.44791,0.8214,0.0,0.0,0.0,101.15288,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:40:00,986.90191,1534,750.0,1449.0,491.48834,752.92084,0.83674,495.64435,771.36529,0.82377,0.0,0.0,0.0,101.03678,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:45:00,988.84487,1534,750.0,1449.0,495.54669,756.43778,0.84399,491.69379,767.6196,0.82185,0.0,0.0,0.0,100.8838,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:50:00,985.37136,1534,750.89182,1449.0,498.53775,760.02121,0.84452,487.67108,762.56904,0.82358,0.0,0.0,0.0,100.74392,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 03:55:00,837.53982,1534,751.0,1449.0,420.79117,665.84558,0.81378,417.95812,678.40554,0.79201,0.0,0.0,0.0,100.58051,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:00:00,893.18385,1534,751.0,1449.0,445.31019,693.5013,0.8248,446.91287,708.89273,0.8101,0.0,0.0,0.0,100.49405,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:05:00,902.00099,1534,751.0,1449.0,449.64588,698.69113,0.82528,450.74933,712.99346,0.8106,0.0,0.0,0.0,100.4,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:10:00,897.36959,1534,751.0,1449.0,449.31962,699.78642,0.82616,450.11373,712.81776,0.81205,0.0,0.0,0.0,100.3526,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:15:00,854.47849,1534,751.0,1449.0,427.79208,673.25591,0.81946,429.94511,688.18818,0.80285,0.0,0.0,0.0,100.3,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:20:00,855.38511,1534,751.0,1449.0,423.41243,666.45997,0.81836,432.48552,688.77011,0.803,0.0,0.0,0.0,100.3,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:25:00,860.89569,1534,751.0,1449.0,426.28481,669.41779,0.82056,435.16923,693.06334,0.80702,0.0,0.0,0.0,100.31243,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:30:00,863.69696,1534,751.0,1449.0,426.40041,670.76766,0.82239,434.80192,693.38853,0.80411,0.0,0.0,0.0,100.4,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:35:00,989.52609,1534,751.0,1449.0,493.81273,757.82557,0.84303,496.84004,773.91068,0.82309,0.0,0.0,0.0,100.54546,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:40:00,1020.63233,1534,751.0,1449.0,513.62861,781.80045,0.8444,508.23977,789.82274,0.82501,0.0,0.0,0.0,100.61206,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:45:00,1037.14759,1534,751.0,1449.0,514.92219,787.08245,0.84338,522.77076,807.2882,0.83359,0.0,0.0,0.0,100.7,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:50:00,1045.15944,1534,751.0,1449.0,521.48139,796.06115,0.84416,525.25213,811.775,0.83254,0.0,0.0,0.0,100.74173,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 04:55:00,1009.94106,1534,751.0,1449.0,504.44268,771.60625,0.84136,507.48753,784.34689,0.83442,0.0,0.0,0.0,100.9,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:00:00,1017.69747,1534,751.0,1449.0,508.61474,775.74441,0.8438,508.46229,783.68619,0.83448,0.0,0.0,0.0,100.92667,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:05:00,1026.45748,1534,751.0,1449.0,515.18152,785.6334,0.84364,512.13758,789.71994,0.83168,0.0,0.0,0.0,101.0,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:10:00,1043.781,1534,751.0,1449.0,521.14165,794.47212,0.84499,522.40889,804.10834,0.83484,0.0,0.0,0.0,101.0,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:15:00,1041.26523,1534,751.0,1449.0,520.73495,792.86051,0.84469,517.63093,798.95667,0.832,0.0,0.0,0.0,101.2,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:20:00,983.80625,1534,751.0,1449.0,489.60869,754.39855,0.83381,491.59627,765.28682,0.82363,0.0,0.0,0.0,101.2,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:25:00,868.6328,1534,751.0,1449.0,437.34154,685.39907,0.82107,431.49057,688.98141,0.80354,0.0,0.0,0.0,101.2,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:30:00,879.25963,1534,751.0,1449.0,443.89409,692.19373,0.82282,434.26659,693.3389,0.80407,0.0,0.0,0.0,101.2,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:35:00,874.20685,1535,751.0,1449.0,441.65963,691.11117,0.82104,434.74555,694.88225,0.80165,0.0,0.0,0.0,101.1,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:40:00,881.82151,1535,751.0,1449.0,445.45245,695.35152,0.82327,435.86408,696.56989,0.80321,0.0,0.0,0.0,101.1,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:45:00,878.27708,1535,751.0,1449.0,444.5083,692.90003,0.82521,434.59926,692.97204,0.80172,0.0,0.0,0.0,101.13921,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:50:00,880.59744,1535,751.0,1449.0,444.29954,694.35908,0.82288,435.96753,697.03276,0.80222,0.0,0.0,0.0,101.3074,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 05:55:00,873.42151,1535,751.69912,1449.0,439.88843,687.62611,0.82082,432.1655,691.47931,0.80382,0.0,0.0,0.0,101.4,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:00:00,853.71545,1535,752.0,1449.0,428.82375,674.17739,0.81879,423.63969,679.06775,0.80048,0.0,0.0,0.0,101.3201,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:05:00,850.21601,1535,752.0,1449.0,426.14186,672.9782,0.81627,423.41797,679.37731,0.79892,0.0,0.0,0.0,101.24186,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:10:00,843.92597,1535,752.0,1449.0,422.05627,667.15762,0.81396,420.1577,675.47215,0.80009,0.0,0.0,0.0,101.13863,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:15:00,863.99939,1535,752.0,1449.0,430.81869,679.85672,0.81815,432.15551,690.71811,0.80501,0.0,0.0,0.0,101.15392,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:20:00,827.13085,1535,752.0,1449.0,414.08374,657.67845,0.80838,412.13558,665.89908,0.79195,0.0,0.0,0.0,101.03881,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:25:00,740.6022,1535,752.0,1449.0,364.96354,602.23564,0.77802,374.44227,621.72436,0.77219,0.0,0.0,0.0,100.96074,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:30:00,736.17259,1535,752.0,1449.0,363.39435,602.91179,0.77878,373.01282,621.50139,0.77278,0.0,0.0,0.0,100.88139,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:35:00,748.00143,1535,752.0,1449.0,371.05092,614.81224,0.77683,376.70131,630.92776,0.76827,0.0,0.0,0.0,100.75256,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:40:00,721.18552,1535,752.0,1449.0,367.30645,603.14478,0.78679,353.40947,600.005,0.75818,0.0,0.0,0.0,100.7,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:45:00,715.14518,1535,752.0,1449.0,360.57617,594.33614,0.77937,356.23894,600.33862,0.76357,0.0,0.0,0.0,100.66984,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:50:00,720.65686,1535,752.0,1449.0,363.80804,596.98742,0.78553,358.47669,605.51162,0.75979,0.0,0.0,0.0,100.6,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 06:55:00,723.67326,1535,752.0,1449.0,365.36517,599.99368,0.78392,358.76326,607.43202,0.7586,0.0,0.0,0.0,100.6,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:00:00,724.41695,1535,752.0,1449.0,365.77583,600.02334,0.78215,357.93781,606.14879,0.75816,0.0,0.0,0.0,100.74163,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:05:00,724.4074,1535,752.0,1449.0,365.57657,599.42911,0.78642,357.2768,605.96877,0.75807,0.0,0.0,0.0,100.9823,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:10:00,688.24462,1535,752.0,1449.0,352.17102,579.02547,0.78444,333.5539,574.91682,0.74521,0.0,0.0,0.0,101.07106,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:15:00,615.35831,1535,752.0,1449.0,308.15166,521.83589,0.75933,306.32588,531.85761,0.74232,0.0,0.0,0.0,101.07668,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:20:00,612.31361,1535,752.0,1449.0,301.67629,517.32597,0.75181,311.3371,537.17821,0.74252,0.0,0.0,0.0,101.20328,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:25:00,617.38535,1535,752.0,1449.0,306.58312,521.70632,0.7564,310.78536,538.26332,0.74137,0.0,0.0,0.0,101.3,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:30:00,619.16056,1535,752.0,1449.0,309.80508,522.70455,0.76289,308.87619,535.75291,0.73788,0.0,0.0,0.0,101.29695,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:35:00,630.08057,1535,752.0,1449.0,313.67801,529.31661,0.76423,317.40304,546.85989,0.74302,0.0,0.0,0.0,101.10633,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:40:00,630.17637,1535,752.0,1449.0,315.41769,529.74173,0.76923,313.60882,541.07815,0.7476,0.0,0.0,0.0,101.06663,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:45:00,541.10319,1535,752.0,1449.0,264.9704,476.64,0.71308,272.32269,494.85613,0.70864,0.0,0.0,0.0,101.04512,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:50:00,518.1683,1535,752.0,1449.0,257.24564,427.28628,0.77064,262.84623,436.50544,0.77039,0.0,0.0,0.0,100.96145,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 07:55:00,617.85925,1535,752.0,1449.0,310.13233,479.81781,0.83193,309.51402,483.29388,0.82282,0.0,0.0,0.0,100.79083,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:00:00,618.3802,1535,752.0,1449.0,308.6374,478.10912,0.83218,309.03497,482.82787,0.82388,0.0,0.0,0.0,100.71247,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:05:00,616.82902,1535,752.0,1449.0,309.69554,480.64867,0.83041,308.39566,483.6268,0.81875,0.0,0.0,0.0,100.8,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:10:00,623.38332,1535,752.0,1449.0,313.3062,483.69769,0.83302,311.26753,484.61246,0.82572,0.0,0.0,0.0,100.86018,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:15:00,607.80265,1535,752.0,1449.0,303.97376,472.99023,0.82874,304.8835,477.61426,0.81884,0.0,0.0,0.0,100.76358,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:20:00,617.54142,1535.45861,752.0,1449.0,307.7483,479.07445,0.82939,307.10266,482.5965,0.81458,0.0,0.0,0.0,100.7,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:25:00,622.93605,1536,752.0,1449.0,311.14989,483.40099,0.82683,310.94685,489.25041,0.81191,0.0,0.0,0.0,100.60939,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:30:00,620.21156,1536,752.0,1449.0,310.4611,484.76984,0.8236,309.21578,488.58292,0.80811,0.0,0.0,0.0,100.6,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:35:00,624.79975,1536,752.0,1449.0,314.09031,491.54258,0.82256,311.4897,492.87469,0.81091,0.0,0.0,0.0,100.5,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:40:00,617.59966,1536,752.0,1449.0,309.47718,484.48808,0.82184,308.87385,488.32954,0.81201,0.0,0.0,0.0,100.5,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:45:00,614.80645,1536,752.0,1449.0,306.4225,480.97706,0.81813,307.23209,485.82917,0.81358,0.0,0.0,0.0,100.53779,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:50:00,611.95766,1536,752.0,1449.0,305.31949,479.79901,0.81823,306.3144,485.12672,0.81115,0.0,0.0,0.0,100.7922,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 08:55:00,616.61607,1536,753.0,1449.0,307.96378,482.28935,0.82088,308.21736,484.72615,0.81708,0.0,0.0,0.0,101.2,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 09:00:00,615.56079,1536,753.0,1449.0,306.1386,478.48182,0.82615,308.8017,482.27172,0.82401,0.0,0.0,0.0,101.1345,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 09:05:00,612.4332,1536,753.0,1449.0,305.02258,478.6451,0.82127,311.13246,485.14359,0.82459,0.0,0.0,0.0,101.04367,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
2025-12-22 09:10:00,636.151,1536,753.0,1449.0,317.08232,499.19874,0.81879,319.49911,499.99401,0.82161,0.0,0.0,0.0,100.92873,53.0,32.0,78.0,9.0,69.0,52.0,0.0,Idle,53.53333333333333,9.866666666666667
