Sample time,AE_POWER(kW),DG_1_POWER(GByte),DG_2_POWER(GByte),DG_3_POWER(GByte),GE162(kW),GE163(A),GE164,GE262(kW),GE263(A),GE264,GE362(kW),GE363(A),GE364,HEADING(degree),LAT-DEG(degree),LAT-MIN(min),LAT-NS,LONG-DEG(degree),LONG-EW,LONG-MIN(min),SPEED(knots),LATITUDE(DD),LONGITUDE(DD)
2026-01-01 00:05:00,512.46066,2059.0,712.0,1092.0,511.00797,801.98783,0.8274,0.0,0.0,0.0,0.0,0.0,0.0,18.64367,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 00:10:00,500.85218,2059.0,712.0,1092.0,500.8575,787.90543,0.82446,0.0,0.0,0.0,0.0,0.0,0.0,20.66967,8.0,49.0,78,79.0,87,31.0,0.03316,8.816666666666666,-79.51666666666667
2026-01-01 00:15:00,502.62658,2059.0,712.0,1092.0,503.31384,793.81054,0.82217,0.0,0.0,0.0,0.0,0.0,0.0,30.78616,8.0,49.0,78,79.0,87,31.0,0.2,8.816666666666666,-79.51666666666667
2026-01-01 00:20:00,496.8617,2059.0,712.0,1092.0,497.47635,786.2048,0.82168,0.0,0.0,0.0,0.0,0.0,0.0,34.56084,8.0,49.0,78,79.0,87,31.0,0.05017,8.816666666666666,-79.51666666666667
2026-01-01 00:25:00,492.48398,2059.0,712.0,1092.0,492.47323,778.50788,0.82092,0.0,0.0,0.0,0.0,0.0,0.0,36.34051,8.0,49.0,78,79.0,87,31.0,0.03063,8.816666666666666,-79.51666666666667
2026-01-01 00:30:00,492.18356,2059.0,712.0,1092.0,492.07231,779.98111,0.82107,0.0,0.0,0.0,0.0,0.0,0.0,33.92944,8.0,49.0,78,79.0,87,31.0,0.18252,8.816666666666666,-79.51666666666667
2026-01-01 00:35:00,537.00566,2059.0,712.0,1092.0,535.50179,842.39955,0.82514,0.0,0.0,0.0,0.0,0.0,0.0,19.14337,8.0,49.0,78,79.0,87,31.0,0.06477,8.816666666666666,-79.51666666666667
2026-01-01 00:40:00,529.5035,2059.0,712.0,1092.0,528.09173,831.45867,0.82735,0.0,0.0,0.0,0.0,0.0,0.0,13.51675,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 00:45:00,492.12608,2059.0,712.0,1092.0,492.38962,781.42288,0.82015,0.0,0.0,0.0,0.0,0.0,0.0,13.52294,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 00:50:00,511.37262,2059.89975,712.0,1092.0,510.58034,798.85151,0.82846,0.0,0.0,0.0,0.0,0.0,0.0,17.58179,8.0,49.0,78,79.0,87,31.0,0.01225,8.816666666666666,-79.51666666666667
2026-01-01 00:55:00,491.93297,2060.0,712.0,1092.0,493.7947,782.87587,0.81834,0.0,0.0,0.0,0.0,0.0,0.0,16.49457,8.0,49.0,78,79.0,87,31.0,0.07375,8.816666666666666,-79.51666666666667
2026-01-01 01:00:00,498.56362,2060.0,712.0,1092.0,498.02064,789.0184,0.82131,0.0,0.0,0.0,0.0,0.0,0.0,12.9306,8.0,49.0,78,79.0,87,31.0,0.01126,8.816666666666666,-79.51666666666667
2026-01-01 01:05:00,488.9612,2060.0,712.0,1092.0,488.3913,775.74655,0.8168,0.0,0.0,0.0,0.0,0.0,0.0,7.61766,8.0,49.0,78,79.0,87,31.0,0.02548,8.816666666666666,-79.51666666666667
2026-01-01 01:10:00,498.51939,2060.0,712.0,1092.0,499.705,788.72409,0.82329,0.0,0.0,0.0,0.0,0.0,0.0,3.59159,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 01:15:00,500.98047,2060.0,712.0,1092.0,500.61391,792.22586,0.82224,0.0,0.0,0.0,0.0,0.0,0.0,11.21891,8.0,49.0,78,79.0,87,31.0,0.00791,8.816666666666666,-79.51666666666667
2026-01-01 01:20:00,499.46342,2060.0,712.0,1092.0,500.33668,791.54285,0.81962,0.0,0.0,0.0,0.0,0.0,0.0,11.76641,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 01:25:00,492.98641,2060.0,712.0,1092.0,492.39542,779.82856,0.82,0.0,0.0,0.0,0.0,0.0,0.0,9.19023,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 01:30:00,482.02115,2060.0,712.0,1092.0,482.67349,767.59079,0.81545,0.0,0.0,0.0,0.0,0.0,0.0,9.98343,8.0,49.0,78,79.0,87,31.0,0.01219,8.816666666666666,-79.51666666666667
2026-01-01 01:35:00,497.08739,2060.0,712.0,1092.0,497.12526,787.69551,0.81962,0.0,0.0,0.0,0.0,0.0,0.0,11.24487,8.0,49.0,78,79.0,87,31.0,0.01223,8.816666666666666,-79.51666666666667
2026-01-01 01:40:00,497.77883,2060.0,712.0,1092.0,497.93719,788.98396,0.81993,0.0,0.0,0.0,0.0,0.0,0.0,14.01083,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 01:45:00,489.88013,2060.0,712.0,1092.0,489.97041,777.68891,0.8196,0.0,0.0,0.0,0.0,0.0,0.0,13.36794,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 01:50:00,507.50407,2060.0,712.0,1092.0,507.31083,795.83237,0.82653,0.0,0.0,0.0,0.0,0.0,0.0,14.25856,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 01:55:00,497.44101,2060.0,712.0,1092.0,497.81551,789.09631,0.81945,0.0,0.0,0.0,0.0,0.0,0.0,20.81969,8.0,49.0,78,79.0,87,31.0,0.16319,8.816666666666666,-79.51666666666667
2026-01-01 02:00:00,492.60684,2060.0,712.0,1092.0,491.71817,778.73082,0.8197,0.0,0.0,0.0,0.0,0.0,0.0,33.33907,8.0,49.0,78,79.0,87,31.0,0.2121,8.816666666666666,-79.51666666666667
2026-01-01 02:05:00,500.38192,2060.0,712.0,1092.0,500.65549,791.15865,0.822,0.0,0.0,0.0,0.0,0.0,0.0,45.58649,8.0,49.0,78,79.0,87,31.0,0.2,8.816666666666666,-79.51666666666667
2026-01-01 02:10:00,511.4567,2060.0,712.0,1092.0,510.24654,802.40981,0.82547,0.0,0.0,0.0,0.0,0.0,0.0,54.11851,8.0,49.0,78,79.0,87,31.0,0.04648,8.816666666666666,-79.51666666666667
2026-01-01 02:15:00,499.36716,2060.0,712.0,1092.0,499.86669,791.08809,0.81934,0.0,0.0,0.0,0.0,0.0,0.0,47.94852,8.0,49.0,78,79.0,87,31.0,0.19789,8.816666666666666,-79.51666666666667
2026-01-01 02:20:00,497.03137,2060.0,712.0,1092.0,497.33069,786.28909,0.82212,0.0,0.0,0.0,0.0,0.0,0.0,40.4139,8.0,49.0,78,79.0,87,31.0,0.08295,8.816666666666666,-79.51666666666667
2026-01-01 02:25:00,503.92413,2060.0,712.0,1092.0,501.73011,790.76856,0.82676,0.0,0.0,0.0,0.0,0.0,0.0,36.17278,8.0,49.0,78,79.0,87,31.0,0.12101,8.816666666666666,-79.51666666666667
2026-01-01 02:30:00,492.95257,2060.0,712.0,1092.0,493.40067,781.02876,0.82098,0.0,0.0,0.0,0.0,0.0,0.0,28.4528,8.0,49.0,78,79.0,87,31.0,0.04164,8.816666666666666,-79.51666666666667
2026-01-01 02:35:00,501.93644,2060.0,712.0,1092.0,501.12717,792.58457,0.82107,0.0,0.0,0.0,0.0,0.0,0.0,26.83107,8.0,49.0,78,79.0,87,31.0,0.10276,8.816666666666666,-79.51666666666667
2026-01-01 02:40:00,497.00945,2060.0,712.0,1092.0,497.37981,785.04951,0.82311,0.0,0.0,0.0,0.0,0.0,0.0,33.05435,8.0,49.0,78,79.0,87,31.0,0.1758,8.816666666666666,-79.51666666666667
2026-01-01 02:45:00,496.91717,2060.0,712.0,1092.0,497.94955,784.78458,0.82255,0.0,0.0,0.0,0.0,0.0,0.0,44.75486,8.0,49.0,78,79.0,87,31.0,0.14584,8.816666666666666,-79.51666666666667
2026-01-01 02:50:00,496.08256,2060.70796,712.0,1092.0,496.80715,784.84556,0.82437,0.0,0.0,0.0,0.0,0.0,0.0,55.32355,8.0,49.0,78,79.0,87,31.0,0.05029,8.816666666666666,-79.51666666666667
2026-01-01 02:55:00,502.73247,2061.0,712.0,1092.0,502.95949,794.31079,0.82113,0.0,0.0,0.0,0.0,0.0,0.0,54.79188,8.0,49.0,78,79.0,87,31.0,0.02356,8.816666666666666,-79.51666666666667
2026-01-01 03:00:00,491.4751,2061.0,712.0,1092.0,492.48864,780.02953,0.82105,0.0,0.0,0.0,0.0,0.0,0.0,53.91476,8.0,49.0,78,79.0,87,31.0,0.16541,8.816666666666666,-79.51666666666667
2026-01-01 03:05:00,495.03575,2061.0,712.0,1092.0,494.58364,780.43899,0.82274,0.0,0.0,0.0,0.0,0.0,0.0,63.38752,8.0,49.0,78,79.0,87,31.0,0.15834,8.816666666666666,-79.51666666666667
2026-01-01 03:10:00,497.9246,2061.0,712.0,1092.0,499.03136,788.34658,0.82243,0.0,0.0,0.0,0.0,0.0,0.0,69.42424,8.0,49.0,78,79.0,87,31.0,0.02458,8.816666666666666,-79.51666666666667
2026-01-01 03:15:00,495.58116,2061.0,712.0,1092.0,496.41915,786.50086,0.81988,0.0,0.0,0.0,0.0,0.0,0.0,66.56997,8.0,49.0,78,79.0,87,31.0,0.10425,8.816666666666666,-79.51666666666667
2026-01-01 03:20:00,497.21183,2061.0,712.0,1092.0,496.90756,785.51308,0.82103,0.0,0.0,0.0,0.0,0.0,0.0,55.91037,8.0,49.0,78,79.0,87,31.0,0.06957,8.816666666666666,-79.51666666666667
2026-01-01 03:25:00,494.8887,2061.0,712.0,1092.0,495.35258,780.95272,0.82227,0.0,0.0,0.0,0.0,0.0,0.0,49.28277,8.0,49.0,78,79.0,87,31.0,0.024,8.816666666666666,-79.51666666666667
2026-01-01 03:30:00,493.03407,2061.0,712.0,1092.0,492.23323,778.90971,0.82112,0.0,0.0,0.0,0.0,0.0,0.0,46.85228,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 03:35:00,494.36262,2061.0,712.0,1092.0,494.14977,784.81113,0.81952,0.0,0.0,0.0,0.0,0.0,0.0,45.23036,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 03:40:00,510.99474,2061.0,712.0,1092.0,510.22555,803.14938,0.82602,0.0,0.0,0.0,0.0,0.0,0.0,45.95073,8.0,49.0,78,79.0,87,31.0,0.03368,8.816666666666666,-79.51666666666667
2026-01-01 03:45:00,498.63535,2061.0,712.0,1092.0,499.27307,787.15804,0.82746,0.0,0.0,0.0,0.0,0.0,0.0,53.14598,8.0,49.0,78,79.0,87,31.0,0.11978,8.816666666666666,-79.51666666666667
2026-01-01 03:50:00,495.03948,2061.0,712.0,1092.0,495.98985,784.09833,0.82115,0.0,0.0,0.0,0.0,0.0,0.0,55.83136,8.0,49.0,78,79.0,87,31.0,0.08551,8.816666666666666,-79.51666666666667
2026-01-01 03:55:00,497.13567,2061.0,712.0,1092.0,499.04886,787.9277,0.82271,0.0,0.0,0.0,0.0,0.0,0.0,58.4264,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 04:00:00,494.98044,2061.0,712.0,1092.0,493.62085,781.66848,0.82159,0.0,0.0,0.0,0.0,0.0,0.0,57.16967,8.0,49.0,78,79.0,87,31.0,0.01232,8.816666666666666,-79.51666666666667
2026-01-01 04:05:00,493.04329,2061.0,712.0,1092.0,493.02919,779.80554,0.82108,0.0,0.0,0.0,0.0,0.0,0.0,58.59517,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 04:10:00,500.82937,2061.0,712.0,1092.0,499.39222,788.9767,0.82351,0.0,0.0,0.0,0.0,0.0,0.0,59.00672,8.0,49.0,78,79.0,87,31.0,0.0246,8.816666666666666,-79.51666666666667
2026-01-01 04:15:00,501.75497,2061.0,712.0,1092.0,501.29935,791.3959,0.82121,0.0,0.0,0.0,0.0,0.0,0.0,59.14877,8.0,49.0,78,79.0,87,31.0,0.03688,8.816666666666666,-79.51666666666667
2026-01-01 04:20:00,503.738,2061.0,712.0,1092.0,502.86719,794.21889,0.82442,0.0,0.0,0.0,0.0,0.0,0.0,61.21836,8.0,49.0,78,79.0,87,31.0,0.04925,8.816666666666666,-79.51666666666667
2026-01-01 04:25:00,502.12974,2061.0,712.0,1092.0,499.6343,789.14639,0.823,0.0,0.0,0.0,0.0,0.0,0.0,60.8713,8.0,49.0,78,79.0,87,31.0,0.10123,8.816666666666666,-79.51666666666667
2026-01-01 04:30:00,496.35347,2061.0,712.0,1092.0,495.67892,782.2683,0.82288,0.0,0.0,0.0,0.0,0.0,0.0,56.27969,8.0,49.0,78,79.0,87,31.0,0.05289,8.816666666666666,-79.51666666666667
2026-01-01 04:35:00,495.16849,2061.0,712.0,1092.0,494.68056,783.79205,0.81896,0.0,0.0,0.0,0.0,0.0,0.0,57.00239,8.0,49.0,78,79.0,87,31.0,0.03512,8.816666666666666,-79.51666666666667
2026-01-01 04:40:00,501.40602,2061.0,712.0,1092.0,501.57162,791.95007,0.82218,0.0,0.0,0.0,0.0,0.0,0.0,54.53176,8.0,49.0,78,79.0,87,31.0,0.01398,8.816666666666666,-79.51666666666667
2026-01-01 04:45:00,493.62351,2061.0,712.0,1092.0,493.84857,780.19229,0.82005,0.0,0.0,0.0,0.0,0.0,0.0,54.00451,8.0,49.0,78,79.0,87,31.0,0.03859,8.816666666666666,-79.51666666666667
2026-01-01 04:50:00,507.20992,2061.51463,712.0,1092.0,505.54346,794.16422,0.82816,0.0,0.0,0.0,0.0,0.0,0.0,55.40417,8.0,49.0,78,79.0,87,31.0,0.02608,8.816666666666666,-79.51666666666667
2026-01-01 04:55:00,496.08014,2062.0,712.0,1092.0,496.12948,784.3082,0.8211,0.0,0.0,0.0,0.0,0.0,0.0,48.75721,8.0,49.0,78,79.0,87,31.0,0.01225,8.816666666666666,-79.51666666666667
2026-01-01 05:00:00,502.34874,2062.0,712.0,1092.0,501.70322,793.5761,0.82168,0.0,0.0,0.0,0.0,0.0,0.0,49.33499,8.0,49.0,78,79.0,87,31.0,0.01217,8.816666666666666,-79.51666666666667
2026-01-01 05:05:00,497.20607,2062.0,712.0,1092.0,497.68305,787.05677,0.82046,0.0,0.0,0.0,0.0,0.0,0.0,48.66487,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 05:10:00,488.70307,2062.0,712.0,1092.0,489.43998,775.70439,0.82057,0.0,0.0,0.0,0.0,0.0,0.0,50.32535,8.0,49.0,78,79.0,87,31.0,0.01226,8.816666666666666,-79.51666666666667
2026-01-01 05:15:00,498.69116,2062.0,712.0,1092.0,498.93561,787.45432,0.82048,0.0,0.0,0.0,0.0,0.0,0.0,52.45343,8.0,49.0,78,79.0,87,31.0,0.03691,8.816666666666666,-79.51666666666667
2026-01-01 05:20:00,503.16478,2062.0,712.0,1092.0,503.25965,794.3713,0.82448,0.0,0.0,0.0,0.0,0.0,0.0,55.03185,8.0,49.0,78,79.0,87,31.0,0.04897,8.816666666666666,-79.51666666666667
2026-01-01 05:25:00,506.18963,2062.0,712.0,1092.0,506.62676,801.90439,0.81977,0.0,0.0,0.0,0.0,0.0,0.0,54.27442,8.0,49.0,78,79.0,87,31.0,0.03112,8.816666666666666,-79.51666666666667
2026-01-01 05:30:00,522.01972,2062.0,712.0,1092.0,521.0779,824.03238,0.82071,0.0,0.0,0.0,0.0,0.0,0.0,55.62733,8.0,49.0,78,79.0,87,31.0,0.00575,8.816666666666666,-79.51666666666667
2026-01-01 05:35:00,511.41568,2062.0,712.0,1092.0,509.9207,803.75437,0.82326,0.0,0.0,0.0,0.0,0.0,0.0,52.54599,8.0,49.0,78,79.0,87,31.0,0.03888,8.816666666666666,-79.51666666666667
2026-01-01 05:40:00,498.82578,2062.0,712.0,1092.0,499.3403,791.09215,0.81922,0.0,0.0,0.0,0.0,0.0,0.0,52.70423,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 05:45:00,495.46509,2062.0,712.0,1092.0,495.20154,783.30632,0.82098,0.0,0.0,0.0,0.0,0.0,0.0,52.96481,8.0,49.0,78,79.0,87,31.0,0.01232,8.816666666666666,-79.51666666666667
2026-01-01 05:50:00,499.98707,2062.0,712.0,1092.0,500.18384,790.23617,0.82159,0.0,0.0,0.0,0.0,0.0,0.0,49.05483,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 05:55:00,486.41617,2062.0,712.0,1092.0,485.94919,771.13733,0.81805,0.0,0.0,0.0,0.0,0.0,0.0,53.60985,8.0,49.0,78,79.0,87,31.0,0.01224,8.816666666666666,-79.51666666666667
2026-01-01 06:00:00,486.46151,2062.0,712.0,1092.0,487.50392,777.96353,0.81445,0.0,0.0,0.0,0.0,0.0,0.0,54.20923,8.0,49.0,78,79.0,87,31.0,0.0123,8.816666666666666,-79.51666666666667
2026-01-01 06:05:00,499.96816,2062.0,712.0,1092.0,499.09595,789.06534,0.82028,0.0,0.0,0.0,0.0,0.0,0.0,52.57302,8.0,49.0,78,79.0,87,31.0,0.01228,8.816666666666666,-79.51666666666667
2026-01-01 06:10:00,495.90333,2062.0,712.0,1092.0,495.53044,781.25028,0.82312,0.0,0.0,0.0,0.0,0.0,0.0,53.84053,8.0,49.0,78,79.0,87,31.0,0.01223,8.816666666666666,-79.51666666666667
2026-01-01 06:15:00,510.85098,2062.0,712.0,1092.0,512.56685,802.91418,0.82775,0.0,0.0,0.0,0.0,0.0,0.0,53.87863,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 06:20:00,509.47141,2062.0,712.0,1092.0,508.43304,797.22127,0.82787,0.0,0.0,0.0,0.0,0.0,0.0,54.98708,8.0,49.0,78,79.0,87,31.0,0.03678,8.816666666666666,-79.51666666666667
2026-01-01 06:25:00,505.89418,2062.0,712.0,1092.0,505.89686,793.68272,0.82888,0.0,0.0,0.0,0.0,0.0,0.0,52.03954,8.0,49.0,78,79.0,87,31.0,0.02443,8.816666666666666,-79.51666666666667
2026-01-01 06:30:00,508.57016,2062.0,712.0,1092.0,508.42734,795.49713,0.82891,0.0,0.0,0.0,0.0,0.0,0.0,49.9653,8.0,49.0,78,79.0,87,31.0,0.02461,8.816666666666666,-79.51666666666667
2026-01-01 06:35:00,497.05939,2062.0,712.0,1092.0,497.68047,783.40465,0.82225,0.0,0.0,0.0,0.0,0.0,0.0,48.08372,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 06:40:00,501.79077,2062.0,712.0,1092.0,501.60283,791.01796,0.82671,0.0,0.0,0.0,0.0,0.0,0.0,48.23314,8.0,49.0,78,79.0,87,31.0,0.01224,8.816666666666666,-79.51666666666667
2026-01-01 06:45:00,505.32599,2062.0,712.0,1092.0,504.3064,795.36565,0.82463,0.0,0.0,0.0,0.0,0.0,0.0,46.20367,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 06:50:00,501.05738,2062.57457,712.0,1092.0,500.5576,790.60164,0.82343,0.0,0.0,0.0,0.0,0.0,0.0,44.30789,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 06:55:00,501.16146,2063.0,712.0,1092.0,501.9867,792.15731,0.82253,0.0,0.0,0.0,0.0,0.0,0.0,43.83866,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:00:00,495.74801,2063.0,712.0,1092.0,496.93876,787.60492,0.81859,0.0,0.0,0.0,0.0,0.0,0.0,41.81679,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:05:00,497.90396,2063.0,712.0,1092.0,497.61041,789.54096,0.81836,0.0,0.0,0.0,0.0,0.0,0.0,43.46183,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:10:00,507.30544,2063.0,712.0,1092.0,505.72587,797.03679,0.82531,0.0,0.0,0.0,0.0,0.0,0.0,43.85079,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:15:00,501.83634,2063.0,712.0,1092.0,501.42778,791.89392,0.82291,0.0,0.0,0.0,0.0,0.0,0.0,46.2,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:20:00,499.62678,2063.0,712.0,1092.0,499.41605,788.52008,0.82372,0.0,0.0,0.0,0.0,0.0,0.0,45.6567,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:25:00,492.29703,2063.0,712.0,1092.0,492.08184,778.37865,0.82289,0.0,0.0,0.0,0.0,0.0,0.0,44.6364,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:30:00,499.31526,2063.0,712.0,1092.0,499.98319,788.39077,0.82283,0.0,0.0,0.0,0.0,0.0,0.0,42.26334,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:35:00,505.06409,2063.0,712.0,1092.0,504.0782,795.01968,0.82358,0.0,0.0,0.0,0.0,0.0,0.0,36.09868,8.0,49.0,78,79.0,87,31.0,0.0368,8.816666666666666,-79.51666666666667
2026-01-01 07:40:00,497.36371,2063.0,712.0,1092.0,497.10029,786.18456,0.81864,0.0,0.0,0.0,0.0,0.0,0.0,33.61781,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 07:45:00,489.66215,2063.0,712.0,1092.0,489.59524,775.90987,0.82076,0.0,0.0,0.0,0.0,0.0,0.0,33.56197,8.0,49.0,78,79.0,87,31.0,0.04315,8.816666666666666,-79.51666666666667
2026-01-01 07:50:00,509.29212,2063.0,712.0,1092.0,509.19871,796.74736,0.82622,0.0,0.0,0.0,0.0,0.0,0.0,34.87143,8.0,49.0,78,79.0,87,31.0,0.06729,8.816666666666666,-79.51666666666667
2026-01-01 07:55:00,491.72254,2063.0,712.0,1092.0,492.00043,780.30468,0.81831,0.0,0.0,0.0,0.0,0.0,0.0,38.52576,8.0,49.0,78,79.0,87,31.0,0.02448,8.816666666666666,-79.51666666666667
2026-01-01 08:00:00,490.98049,2063.0,712.0,1092.0,491.30789,777.92819,0.81995,0.0,0.0,0.0,0.0,0.0,0.0,36.14613,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:05:00,499.87399,2063.0,712.0,1092.0,499.45453,787.2288,0.82386,0.0,0.0,0.0,0.0,0.0,0.0,34.23801,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:10:00,500.14844,2063.0,712.0,1092.0,499.41439,786.0898,0.82368,0.0,0.0,0.0,0.0,0.0,0.0,33.19427,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:15:00,489.46901,2063.0,712.0,1092.0,488.64209,778.65359,0.81413,0.0,0.0,0.0,0.0,0.0,0.0,33.4951,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:20:00,506.70731,2063.0,712.0,1092.0,506.17787,795.58894,0.82631,0.0,0.0,0.0,0.0,0.0,0.0,33.0653,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:25:00,504.96082,2063.0,712.0,1092.0,504.13737,792.32284,0.82799,0.0,0.0,0.0,0.0,0.0,0.0,35.25855,8.0,49.0,78,79.0,87,31.0,0.01219,8.816666666666666,-79.51666666666667
2026-01-01 08:30:00,501.81325,2063.0,712.0,1092.0,503.16229,791.10062,0.82653,0.0,0.0,0.0,0.0,0.0,0.0,37.8367,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:35:00,493.54673,2063.0,712.0,1092.0,493.57702,779.62916,0.82151,0.0,0.0,0.0,0.0,0.0,0.0,41.39707,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:40:00,494.17611,2063.0,712.0,1092.0,494.37835,780.71771,0.82106,0.0,0.0,0.0,0.0,0.0,0.0,37.95017,8.0,49.0,78,79.0,87,31.0,0.03683,8.816666666666666,-79.51666666666667
2026-01-01 08:45:00,495.52818,2063.0,712.0,1092.0,495.6111,784.63604,0.82248,0.0,0.0,0.0,0.0,0.0,0.0,34.01184,8.0,49.0,78,79.0,87,31.0,0.01224,8.816666666666666,-79.51666666666667
2026-01-01 08:50:00,497.91756,2063.4667,712.0,1092.0,497.31266,783.79466,0.82554,0.0,0.0,0.0,0.0,0.0,0.0,32.74804,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 08:55:00,500.17514,2064.0,712.0,1092.0,499.14404,788.51138,0.82107,0.0,0.0,0.0,0.0,0.0,0.0,26.06104,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:00:00,491.22863,2064.0,712.0,1092.0,491.31492,775.69712,0.82109,0.0,0.0,0.0,0.0,0.0,0.0,28.46513,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:05:00,483.32302,2064.0,712.0,1092.0,484.56408,768.27638,0.82127,0.0,0.0,0.0,0.0,0.0,0.0,29.6367,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:10:00,478.62234,2064.0,712.0,1092.0,478.76294,765.00676,0.81634,0.0,0.0,0.0,0.0,0.0,0.0,32.19929,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:15:00,488.92384,2064.0,712.0,1092.0,489.59107,775.61121,0.82328,0.0,0.0,0.0,0.0,0.0,0.0,30.16131,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:20:00,494.83452,2064.0,712.0,1092.0,494.52686,780.47505,0.82302,0.0,0.0,0.0,0.0,0.0,0.0,35.2187,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:25:00,484.32833,2064.0,712.0,1092.0,485.2958,773.95101,0.81549,0.0,0.0,0.0,0.0,0.0,0.0,36.14405,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:30:00,487.23678,2064.0,712.0,1092.0,487.11359,773.24439,0.81612,0.0,0.0,0.0,0.0,0.0,0.0,36.16723,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:35:00,490.94584,2064.0,712.0,1092.0,491.70707,778.71556,0.82013,0.0,0.0,0.0,0.0,0.0,0.0,31.83254,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:40:00,482.10115,2064.0,712.0,1092.0,482.58852,767.11007,0.81924,0.0,0.0,0.0,0.0,0.0,0.0,31.15134,8.0,49.0,78,79.0,87,31.0,0.0,8.816666666666666,-79.51666666666667
2026-01-01 09:45:00,482.39019,2064.0,712.0,1092.0,482.74594,766.55098,0.81941,0.0,0.0,0.0,0.0,0.0,0.0,26.98445,8.0,49.0,78,79.0,87,31.0,0.03411,8.816666666666666,-79.51666666666667
